game_result,enemies,enemies_areas,enemies_dice,my_dice,my_areas,border_areas,border_dice,regions,enemies_regions,biggest_region
0,4,25,71,16,9,4,11,1,5,16
0,4,27,77,21,7,3,13,1,6,21
0,4,27,77,21,7,3,14,1,6,21
0,4,27,77,21,7,3,16,1,6,21
0,4,27,77,21,7,3,16,1,6,21
0,4,27,77,21,7,3,16,1,6,21
0,4,27,77,21,7,3,16,1,6,21
0,4,27,77,21,7,3,16,1,6,21
0,4,26,75,21,8,4,16,1,6,21
0,4,25,73,21,9,5,16,1,7,21
0,4,24,70,21,10,5,14,1,6,21
0,4,24,69,18,10,5,11,1,6,18
0,4,26,84,23,8,3,12,1,4,23
0,4,26,84,23,8,3,12,1,4,23
0,4,26,84,23,8,3,15,1,4,23
0,4,26,84,23,8,3,16,1,4,23
0,4,26,84,23,8,3,16,1,4,23
0,4,26,84,23,8,3,16,1,4,23
0,4,26,84,23,8,3,16,1,4,23
0,4,25,81,23,9,4,16,1,4,23
0,4,24,79,23,10,5,16,1,4,23
0,4,23,78,23,11,4,13,1,3,23
0,4,22,76,23,12,4,12,1,3,23
0,4,21,74,23,13,4,11,1,3,23
0,2,21,85,36,13,4,17,1,2,36
0,2,21,85,36,13,4,17,1,2,36
0,2,21,85,36,13,4,17,1,2,36
0,2,21,85,36,13,4,17,1,2,36
0,2,21,85,36,13,4,21,1,2,36
0,2,21,85,36,13,4,23,1,2,36
0,2,21,85,36,13,4,24,1,2,36
0,2,20,81,36,14,5,24,1,2,36
0,2,19,79,36,15,6,24,1,2,36
0,2,18,75,36,16,7,24,1,2,36
0,2,17,72,36,17,6,22,1,2,36
0,2,16,70,36,18,4,19,1,2,36
0,2,16,69,30,18,4,13,1,2,30
0,2,15,62,30,19,3,7,1,2,30
0,2,14,60,30,20,4,7,1,2,30
0,2,13,58,30,21,4,6,1,3,30
0,2,25,83,23,9,5,12,2,2,23
0,2,25,83,23,9,5,12,2,2,23
0,2,25,83,23,9,5,15,2,2,23
0,2,25,83,23,9,5,16,2,2,23
0,2,25,83,23,9,5,16,2,2,23
0,2,25,83,23,9,5,16,2,2,23
0,2,25,83,23,9,5,16,2,2,23
0,2,24,79,23,10,6,16,2,2,23
0,2,23,78,23,11,6,14,1,2,23
0,2,22,77,23,12,4,8,1,2,23
0,2,23,100,33,11,3,9,1,2,33
0,2,23,100,33,11,3,9,1,2,33
0,2,23,100,33,11,3,9,1,2,33
0,2,23,100,33,11,3,9,1,2,33
0,2,23,100,33,11,3,15,1,2,33
0,2,23,100,33,11,3,18,1,2,33
0,2,23,100,33,11,3,21,1,2,33
0,2,22,96,33,12,3,20,1,2,33
0,2,22,94,26,12,3,13,1,2,26
0,2,21,93,26,13,4,13,1,2,26
0,2,21,92,21,13,4,8,1,2,21
0,2,20,89,21,14,5,8,1,2,21
0,2,19,87,21,15,6,8,1,2,21
0,2,28,115,16,6,3,6,1,2,16
0,2,28,115,16,6,3,11,1,2,16
0,2,28,115,16,6,3,12,1,2,16
0,2,28,115,16,6,3,13,1,2,16
0,2,28,115,16,6,3,13,1,2,16
0,2,28,115,16,6,3,13,1,2,16
0,2,28,115,16,6,3,13,1,2,16
0,2,27,110,16,7,3,12,1,2,16
0,2,26,108,16,8,3,11,1,2,16
0,2,25,106,16,9,4,11,1,2,16
0,2,24,105,16,10,4,10,1,3,16
0,2,23,104,16,11,5,10,1,3,16
0,2,22,102,16,12,5,9,1,3,16
0,2,30,125,9,4,3,6,1,2,9
0,2,30,125,9,4,3,8,1,2,9
0,2,30,125,9,4,3,8,1,2,9
0,2,30,125,9,4,3,8,1,2,9
0,2,30,125,9,4,3,8,1,2,9
0,2,30,125,9,4,3,8,1,2,9
0,2,30,125,9,4,3,8,1,2,9
0,2,29,124,9,5,4,8,1,2,9
0,2,32,156,6,2,2,6,1,2,6
0,2,31,153,6,3,3,6,1,2,6
0,2,30,151,6,4,4,6,1,3,6
1,4,26,64,15,8,5,10,2,3,15
1,4,26,64,15,8,5,12,2,3,15
1,4,26,64,15,8,5,12,2,3,15
1,4,26,64,15,8,5,12,2,3,15
1,4,26,64,15,8,5,12,2,3,15
1,4,26,64,15,8,5,12,2,3,15
1,4,26,64,15,8,5,12,2,3,15
1,4,26,66,22,8,5,16,2,3,22
1,4,26,66,22,8,5,18,2,3,22
1,4,26,66,22,8,5,18,2,3,22
1,4,26,66,22,8,5,18,2,3,22
1,4,26,66,22,8,5,18,2,3,22
1,4,26,66,22,8,5,18,2,3,22
1,4,26,66,22,8,5,18,2,3,22
1,4,25,64,22,9,4,11,1,3,22
1,4,24,62,22,10,3,8,1,3,22
1,4,24,64,32,10,3,9,1,3,32
1,4,24,64,32,10,3,9,1,3,32
1,4,24,64,32,10,3,9,1,3,32
1,4,24,64,32,10,3,14,1,3,32
1,4,24,64,32,10,3,17,1,3,32
1,4,24,64,32,10,3,19,1,3,32
1,4,23,62,32,11,2,8,1,3,32
1,4,23,62,32,11,2,15,1,3,32
1,3,22,60,32,12,2,7,1,3,32
1,3,21,57,32,13,3,7,1,3,32
1,3,20,56,32,14,4,7,1,3,32
1,3,19,54,32,15,4,6,1,3,32
1,3,21,67,44,13,3,12,1,4,44
1,3,21,67,44,13,3,12,1,4,44
1,3,21,67,44,13,3,12,1,4,44
1,3,21,67,44,13,3,12,1,4,44
1,3,21,67,44,13,3,16,1,4,44
1,3,21,67,44,13,3,19,1,4,44
1,3,21,67,44,13,3,19,1,4,44
1,3,21,65,37,13,3,12,1,4,37
1,3,20,61,37,14,3,11,1,3,37
1,3,19,60,37,15,3,10,1,4,37
1,3,18,58,37,16,4,10,1,4,37
1,3,20,51,44,14,3,10,1,4,44
1,3,20,51,44,14,3,10,1,4,44
1,3,20,51,44,14,3,10,1,4,44
1,3,20,51,44,14,3,10,1,4,44
1,3,20,51,44,14,3,16,1,4,44
1,3,20,51,44,14,3,18,1,4,44
1,3,20,51,44,14,3,19,1,4,44
1,3,19,49,44,15,3,14,1,4,44
1,3,18,45,44,16,3,13,1,4,44
1,3,17,44,44,17,4,13,1,4,44
1,3,16,43,44,18,4,12,1,4,44
1,3,15,41,44,19,5,12,1,4,44
1,3,14,40,44,20,6,12,1,4,44
1,3,13,37,44,21,6,11,1,5,44
1,3,17,49,54,17,5,13,2,4,54
1,3,17,49,54,17,5,13,2,4,54
1,3,17,49,54,17,5,13,2,4,54
1,3,17,49,54,17,5,13,2,4,54
1,3,17,49,54,17,5,19,2,4,54
1,3,17,49,54,17,5,19,2,4,54
1,3,17,49,54,17,5,19,2,4,54
1,3,16,47,54,18,6,19,2,4,54
1,3,16,46,48,18,6,13,2,4,48
1,3,18,53,57,16,5,10,2,4,57
1,3,18,53,57,16,5,10,2,4,57
1,3,18,53,57,16,5,10,2,4,57
1,3,18,53,57,16,5,10,2,4,57
1,3,18,53,57,16,5,17,2,4,57
1,3,18,53,57,16,5,23,2,4,57
1,3,18,53,57,16,5,23,2,4,57
1,3,17,51,57,17,6,23,2,4,57
1,3,16,49,57,18,6,22,2,4,57
1,3,15,47,57,19,6,15,2,4,57
1,3,14,44,57,20,7,15,2,4,57
1,3,13,43,57,21,8,15,2,4,57
1,3,12,41,57,22,8,14,2,4,57
1,3,11,40,57,23,8,13,2,4,57
1,3,15,43,70,19,7,17,2,4,70
1,3,15,43,70,19,7,17,2,4,70
1,3,15,43,70,19,7,17,2,4,70
1,3,15,43,70,19,7,17,2,4,70
1,3,15,43,70,19,7,23,2,4,70
1,3,15,43,70,19,7,27,2,4,70
1,3,15,43,70,19,7,28,2,4,70
1,3,14,37,70,20,6,20,2,4,70
1,3,13,34,70,21,6,19,2,4,70
1,3,12,33,70,22,7,19,2,4,70
1,3,11,31,70,23,7,18,2,5,70
1,3,10,29,70,24,7,15,2,4,70
1,2,13,32,86,21,7,22,3,2,86
1,2,13,32,86,21,7,22,3,2,86
1,2,13,32,86,21,7,22,3,2,86
1,2,13,32,86,21,7,22,3,2,86
1,2,13,32,86,21,7,29,3,2,86
1,2,13,32,86,21,7,30,3,2,86
1,2,13,32,86,21,7,30,3,2,86
1,2,12,30,86,22,8,30,3,2,86
1,2,11,27,86,23,8,29,3,2,86
1,2,10,23,86,24,9,29,3,2,86
1,2,9,21,86,25,10,29,3,2,86
1,2,8,19,86,26,11,29,2,3,86
1,2,7,18,86,27,11,28,1,3,86
1,2,7,17,82,27,11,24,1,3,82
1,2,6,15,82,28,10,20,1,3,82
1,2,5,14,82,29,9,17,1,3,82
1,2,5,14,80,29,9,15,1,3,80
1,2,5,14,78,29,9,13,1,3,78
1,2,4,11,78,30,9,12,1,4,78
1,2,3,8,78,31,8,10,1,4,78
1,2,2,7,78,32,5,5,1,3,78
1,2,2,6,110,32,5,11,1,3,110
1,2,2,6,110,32,5,11,1,3,110
1,2,2,6,110,32,5,11,1,3,110
1,2,2,6,110,32,5,11,1,3,110
1,2,2,6,110,32,5,15,1,3,110
1,2,2,6,110,32,5,17,1,3,110
1,2,2,6,110,32,5,20,1,3,110
1,2,1,5,110,33,4,13,1,2,110
1,2,1,4,105,33,4,8,1,2,105
1,1,0,0,105,34,0,0,1,1,105
0,4,28,72,11,6,3,7,1,8,11
0,4,28,72,11,6,3,8,1,8,11
0,4,28,72,11,6,3,8,1,8,11
0,4,28,72,11,6,3,8,1,8,11
0,4,28,72,11,6,3,8,1,8,11
0,4,28,72,11,6,3,8,1,8,11
0,4,28,72,11,6,3,8,1,8,11
0,4,28,70,17,6,3,11,1,4,17
0,4,28,70,17,6,3,11,1,4,17
0,4,28,70,17,6,3,13,1,4,17
0,4,28,70,17,6,3,14,1,4,17
0,4,28,70,17,6,3,14,1,4,17
0,4,28,70,17,6,3,14,1,4,17
0,4,28,70,17,6,3,14,1,4,17
0,4,28,71,23,6,3,16,1,4,23
0,4,28,71,23,6,3,16,1,4,23
0,4,28,71,23,6,3,17,1,4,23
0,4,28,71,23,6,3,17,1,4,23
0,4,28,71,23,6,3,17,1,4,23
0,4,28,71,23,6,3,17,1,4,23
0,4,28,71,23,6,3,17,1,4,23
0,4,27,69,23,7,4,17,1,4,23
0,4,26,67,23,8,5,17,1,4,23
0,4,25,66,23,9,3,10,1,4,23
0,4,27,79,26,7,3,8,1,4,26
0,4,27,79,26,7,3,8,1,4,26
0,4,27,79,26,7,3,8,1,4,26
0,4,27,79,26,7,3,8,1,4,26
0,4,27,79,26,7,3,14,1,4,26
0,4,27,79,26,7,3,14,1,4,26
0,4,27,79,26,7,3,14,1,4,26
0,4,26,77,26,8,4,14,1,4,26
0,4,25,75,26,9,4,13,1,4,26
0,4,24,73,26,10,5,13,1,5,26
0,4,23,72,26,11,5,12,1,5,26
0,4,23,71,20,11,5,6,1,5,20
0,4,30,96,14,4,2,3,1,7,14
0,4,30,96,14,4,2,10,1,7,14
0,4,30,96,14,4,2,12,1,7,14
0,4,30,96,14,4,2,12,1,7,14
0,4,30,96,14,4,2,12,1,7,14
0,4,30,96,14,4,2,12,1,7,14
0,4,30,96,14,4,2,12,1,7,14
0,4,29,94,14,5,3,12,1,7,14
0,4,28,93,14,6,4,12,1,7,14
0,4,27,90,14,7,4,11,1,8,14
0,4,26,88,14,8,5,11,1,8,14
0,4,29,89,13,5,4,11,3,6,13
0,4,29,89,13,5,4,12,3,6,13
0,4,29,89,13,5,4,12,3,6,13
0,4,29,89,13,5,4,12,3,6,13
0,4,29,89,13,5,4,12,3,6,13
0,4,29,89,13,5,4,12,3,6,13
0,4,29,89,13,5,4,12,3,6,13
0,4,28,86,13,6,4,11,3,6,13
0,4,27,84,13,7,5,11,2,6,13
0,4,26,83,13,8,4,9,2,5,13
0,3,31,108,9,3,3,9,2,4,9
0,3,30,107,9,4,4,9,2,4,9
0,3,29,104,9,5,5,9,2,4,9
1,4,30,63,18,4,3,16,1,6,18
1,4,30,63,18,4,3,17,1,6,18
1,4,29,62,18,5,2,12,1,5,18
1,4,29,62,18,5,2,15,1,5,18
1,4,29,62,18,5,2,15,1,5,18
1,4,29,62,18,5,2,15,1,5,18
1,4,29,62,18,5,2,15,1,5,18
1,4,29,62,18,5,2,15,1,5,18
1,4,28,60,18,6,1,7,1,5,18
1,4,27,57,18,7,1,6,1,5,18
1,4,26,56,18,8,2,6,1,5,18
1,4,25,54,18,9,3,6,1,5,18
1,4,24,51,18,10,4,6,1,6,18
1,4,24,59,27,10,4,9,1,4,27
1,4,24,59,27,10,4,9,1,4,27
1,4,24,59,27,10,4,9,1,4,27
1,4,24,59,27,10,4,9,1,4,27
1,4,24,59,27,10,4,14,1,4,27
1,4,24,59,27,10,4,14,1,4,27
1,4,24,59,27,10,4,14,1,4,27
1,4,23,56,27,11,3,11,1,4,27
1,4,22,53,27,12,4,11,1,4,27
1,4,21,52,27,13,5,11,1,4,27
1,4,20,51,27,14,5,10,1,5,27
1,4,19,49,27,15,6,10,1,5,27
1,4,19,49,25,15,6,8,1,5,25
1,4,24,61,31,10,4,12,1,3,31
1,4,24,61,31,10,4,12,1,3,31
1,4,24,61,31,10,4,12,1,3,31
1,4,24,61,31,10,4,12,1,3,31
1,4,24,61,31,10,4,14,1,3,31
1,4,24,61,31,10,4,14,1,3,31
1,4,24,61,31,10,4,14,1,3,31
1,4,23,60,31,11,3,9,1,4,31
1,4,26,72,33,8,2,9,2,4,33
1,4,26,72,33,8,2,9,2,4,33
1,4,26,72,33,8,2,9,2,4,33
1,4,26,72,33,8,2,9,2,4,33
1,4,26,72,33,8,2,12,2,4,33
1,4,26,72,33,8,2,12,2,4,33
1,4,26,72,33,8,2,12,2,4,33
1,4,25,70,33,9,3,12,2,5,33
1,4,24,67,33,10,4,12,1,5,33
1,4,23,64,33,11,4,11,1,5,33
1,4,22,62,33,12,5,11,1,5,33
1,3,26,63,35,8,2,7,1,7,35
1,3,26,63,35,8,2,7,1,7,35
1,3,26,63,35,8,2,7,1,7,35
1,3,26,63,35,8,2,7,1,7,35
1,3,26,63,35,8,2,10,1,7,35
1,3,26,63,35,8,2,10,1,7,35
1,3,26,63,35,8,2,10,1,7,35
1,3,25,58,35,9,2,9,1,8,35
1,3,24,57,35,10,3,9,1,8,35
1,3,23,55,35,11,4,9,1,8,35
1,3,22,54,35,12,4,8,1,8,35
1,3,21,53,35,13,5,8,1,8,35
1,3,25,63,41,9,3,11,2,4,41
1,3,25,63,41,9,3,11,2,4,41
1,3,25,63,41,9,3,11,2,4,41
1,3,25,63,41,9,3,11,2,4,41
1,3,25,63,41,9,3,17,2,4,41
1,3,25,63,41,9,3,17,2,4,41
1,3,25,63,41,9,3,17,2,4,41
1,3,24,59,41,10,4,17,2,4,41
1,3,23,57,41,11,5,17,2,4,41
1,3,22,56,41,12,6,17,2,5,41
1,3,21,53,41,13,6,16,2,6,41
1,3,20,51,41,14,7,16,2,6,41
1,3,19,50,41,15,7,15,2,6,41
1,3,18,49,41,16,6,10,2,5,41
1,3,17,47,41,17,7,10,2,5,41
1,3,16,46,41,18,5,6,2,4,41
1,3,25,60,35,9,3,5,2,4,35
1,3,25,60,35,9,3,5,2,4,35
1,3,25,60,35,9,3,5,2,4,35
1,3,25,60,35,9,3,5,2,4,35
1,3,25,60,35,9,3,6,2,4,35
1,3,25,60,35,9,3,6,2,4,35
1,3,25,60,35,9,3,6,2,4,35
1,3,26,79,38,8,3,6,2,4,38
1,3,26,79,38,8,3,6,2,4,38
1,3,26,79,38,8,3,6,2,4,38
1,3,26,79,38,8,3,6,2,4,38
1,3,26,79,38,8,3,12,2,4,38
1,3,26,79,38,8,3,12,2,4,38
1,3,26,79,38,8,3,12,2,4,38
1,3,25,75,38,9,3,11,2,4,38
1,3,24,73,38,10,4,11,2,4,38
1,3,24,72,34,10,4,7,2,4,34
1,3,23,70,34,11,3,5,2,4,34
1,3,26,84,35,8,3,6,2,4,35
1,3,26,84,35,8,3,6,2,4,35
1,3,26,84,35,8,3,6,2,4,35
1,3,26,84,35,8,3,6,2,4,35
1,3,26,84,35,8,3,12,2,4,35
1,3,26,84,35,8,3,12,2,4,35
1,3,26,84,35,8,3,12,2,4,35
1,3,25,81,35,9,3,11,2,3,35
1,3,24,80,35,10,4,11,2,4,35
1,3,23,76,35,11,4,10,2,4,35
1,3,22,75,35,12,5,10,2,4,35
1,3,21,74,35,13,6,10,2,5,35
1,3,27,79,34,7,4,13,2,4,34
1,3,27,79,34,7,4,13,2,4,34
1,3,27,79,34,7,4,13,2,4,34
1,3,27,79,34,7,4,13,2,4,34
1,3,27,79,34,7,4,18,2,4,34
1,3,27,79,34,7,4,22,2,4,34
1,3,27,79,34,7,4,22,2,4,34
1,3,26,77,34,8,3,14,2,4,34
1,3,25,75,34,9,3,13,2,4,34
1,3,24,74,34,10,4,13,2,4,34
1,3,23,72,34,11,3,10,2,3,34
1,3,22,70,34,12,4,10,2,3,34
1,3,25,70,35,9,2,7,2,6,35
1,3,25,70,35,9,2,7,2,6,35
1,3,25,70,35,9,2,7,2,6,35
1,3,25,70,35,9,2,7,2,6,35
1,3,25,70,35,9,2,12,2,6,35
1,3,25,70,35,9,2,14,2,6,35
1,3,25,70,35,9,2,14,2,6,35
1,3,24,67,35,10,2,13,2,5,35
1,3,23,63,35,11,3,13,2,5,35
1,3,22,61,35,12,3,12,2,5,35
1,3,21,58,35,13,2,6,1,4,35
1,3,20,56,35,14,2,5,1,4,35
1,3,20,55,32,14,2,2,1,4,32
1,3,24,50,38,10,3,13,2,5,38
1,3,24,50,38,10,3,13,2,5,38
1,3,24,50,38,10,3,13,2,5,38
1,3,24,50,38,10,3,13,2,5,38
1,3,24,50,38,10,3,18,2,5,38
1,3,24,50,38,10,3,20,2,5,38
1,3,24,50,38,10,3,20,2,5,38
1,3,23,48,38,11,4,20,2,6,38
1,3,22,47,38,12,3,15,2,6,38
1,3,21,46,38,13,2,8,1,5,38
1,3,20,44,38,14,2,7,1,5,38
1,3,19,43,38,15,3,7,1,5,38
1,3,18,40,38,16,4,7,1,6,38
1,3,17,37,38,17,4,6,1,6,38
1,3,23,49,42,11,2,10,2,5,42
1,3,23,49,42,11,2,10,2,5,42
1,3,23,49,42,11,2,10,2,5,42
1,3,23,49,42,11,2,10,2,5,42
1,3,23,49,42,11,2,11,2,5,42
1,3,23,49,42,11,2,16,2,5,42
1,3,23,49,42,11,2,16,2,5,42
1,3,22,48,42,12,2,8,1,6,42
1,3,21,47,42,13,2,7,1,6,42
1,3,20,46,42,14,2,6,1,6,42
1,3,19,43,42,15,3,6,1,7,42
1,3,18,42,42,16,4,6,1,7,42
1,3,17,40,42,17,5,6,1,6,42
1,3,16,39,42,18,4,4,1,5,42
1,3,21,49,49,13,4,14,2,3,49
1,3,21,49,49,13,4,14,2,3,49
1,3,21,49,49,13,4,14,2,3,49
1,3,21,49,49,13,4,14,2,3,49
1,3,21,49,49,13,4,21,2,3,49
1,3,21,49,49,13,4,21,2,3,49
1,3,21,49,49,13,4,21,2,3,49
1,3,20,46,49,14,2,10,1,3,49
1,3,19,45,49,15,2,9,1,3,49
1,3,18,43,49,16,3,9,1,3,49
1,3,17,41,49,17,4,9,1,3,49
1,3,16,37,49,18,5,9,1,3,49
1,3,15,35,49,19,4,7,1,3,49
1,3,17,41,64,17,6,25,3,3,64
1,3,17,41,64,17,6,25,3,3,64
1,3,17,41,64,17,6,25,3,3,64
1,3,17,41,64,17,6,25,3,3,64
1,3,17,41,64,17,6,25,3,3,64
1,3,17,41,64,17,6,25,3,3,64
1,3,17,41,64,17,6,25,3,3,64
1,3,16,40,64,18,4,17,2,3,64
1,3,15,38,64,19,4,16,1,3,64
1,3,14,36,64,20,2,8,1,3,64
1,3,13,34,64,21,3,8,1,3,64
1,2,0,0,64,22,3,5,1,2,64
1,2,0,0,64,23,4,5,1,2,64
1,2,0,0,63,15,5,18,4,2,63
1,2,0,0,63,15,5,18,4,2,63
1,2,0,0,63,15,5,18,4,2,63
1,2,0,0,63,15,5,18,4,2,63
1,2,0,0,63,15,5,23,4,2,63
1,2,0,0,63,15,5,24,4,2,63
1,2,0,0,63,15,5,24,4,2,63
1,2,0,0,63,16,5,23,4,2,63
1,2,0,0,63,17,5,22,3,2,63
1,2,0,0,63,18,5,18,3,2,63
1,2,0,0,63,19,5,17,2,2,63
1,2,0,0,63,20,5,16,2,2,63
1,2,0,0,63,21,3,10,2,2,63
1,2,0,0,63,22,4,10,2,2,63
1,2,0,0,63,23,4,9,1,2,63
1,2,0,0,63,24,5,9,1,2,63
1,2,0,0,63,25,4,6,1,2,63
1,2,0,0,65,14,5,21,4,2,65
1,2,0,0,65,14,5,21,4,2,65
1,2,0,0,65,14,5,21,4,2,65
1,2,0,0,65,14,5,21,4,2,65
1,2,0,0,65,14,5,22,4,2,65
1,2,0,0,65,14,5,26,4,2,65
1,2,0,0,65,14,5,26,4,2,65
1,2,0,0,65,15,6,26,4,2,65
1,2,0,0,65,16,6,25,4,2,65
1,2,0,0,65,17,6,24,3,2,65
1,2,0,0,65,18,5,15,2,2,65
1,2,0,0,65,19,5,14,2,2,65
1,2,0,0,65,20,5,13,1,2,65
1,2,0,0,65,21,3,5,1,2,65
1,2,0,0,65,22,2,3,1,2,65
1,2,0,0,83,19,5,19,2,2,83
1,2,0,0,83,19,5,19,2,2,83
1,2,0,0,83,19,5,19,2,2,83
1,2,0,0,83,19,5,19,2,2,83
1,2,0,0,83,19,5,23,2,2,83
1,2,0,0,83,19,5,24,2,2,83
1,2,0,0,83,19,5,25,2,2,83
1,2,0,0,83,20,3,14,2,2,83
1,2,0,0,83,21,3,9,1,2,83
1,2,0,0,83,22,3,8,1,2,83
1,2,0,0,83,23,2,6,1,2,83
1,2,0,0,83,24,3,6,1,2,83
1,2,0,0,83,25,2,4,1,2,83
1,2,0,0,86,16,5,26,4,2,86
1,2,0,0,86,16,5,26,4,2,86
1,2,0,0,86,16,5,26,4,2,86
1,2,0,0,86,16,5,26,4,2,86
1,2,0,0,86,16,5,29,4,2,86
1,2,0,0,86,16,5,32,4,2,86
1,2,0,0,86,16,5,35,4,2,86
1,2,0,0,86,17,6,35,4,2,86
1,2,0,0,86,18,7,35,4,2,86
1,2,0,0,86,19,6,27,4,2,86
1,2,0,0,86,20,3,12,2,2,86
1,2,0,0,86,21,3,7,1,2,86
1,2,0,0,86,22,2,5,1,2,86
1,2,0,0,97,16,5,25,3,2,97
1,2,0,0,97,16,5,25,3,2,97
1,2,0,0,97,16,5,25,3,2,97
1,2,0,0,97,16,5,25,3,2,97
1,2,0,0,97,16,5,29,3,2,97
1,2,0,0,97,16,5,33,3,2,97
1,2,0,0,97,16,5,35,3,2,97
1,2,0,0,97,17,4,27,3,2,97
1,2,0,0,97,18,5,27,1,2,97
1,2,0,0,97,19,6,27,1,2,97
1,2,0,0,97,20,6,26,1,2,97
1,2,0,0,97,21,7,26,1,2,97
1,2,0,0,97,22,6,24,1,2,97
1,2,0,0,97,23,4,8,1,2,97
1,2,0,0,97,24,5,8,1,2,97
1,2,0,0,97,25,6,8,1,2,97
1,2,0,0,97,26,2,2,1,2,97
1,2,0,0,117,23,4,26,3,2,117
1,2,0,0,117,23,4,26,3,2,117
1,2,0,0,117,23,4,26,3,2,117
1,2,0,0,117,23,4,26,3,2,117
1,2,0,0,117,23,4,27,3,2,117
1,2,0,0,117,23,4,27,3,2,117
1,2,0,0,117,23,4,27,3,2,117
1,2,0,0,117,24,3,12,1,2,117
1,2,0,0,117,25,2,10,1,2,117
1,2,0,0,117,26,2,9,1,2,117
1,2,0,0,117,27,2,8,1,2,117
1,2,0,0,114,27,2,5,1,2,114
1,2,0,0,114,28,2,4,1,2,114
1,2,0,0,128,22,2,6,1,2,128
1,2,0,0,128,22,2,6,1,2,128
1,2,0,0,128,22,2,6,1,2,128
1,2,0,0,128,22,2,6,1,2,128
1,2,0,0,128,22,2,10,1,2,128
1,2,0,0,128,22,2,14,1,2,128
1,2,0,0,128,22,2,15,1,2,128
1,2,0,0,128,23,3,15,1,2,128
1,2,0,0,128,24,2,9,1,2,128
1,2,0,0,128,25,2,8,1,2,128
1,2,0,0,128,26,2,7,1,2,128
1,2,0,0,123,26,2,2,1,2,123
1,2,0,0,123,17,8,54,5,2,123
1,2,0,0,123,17,8,54,5,2,123
1,2,0,0,123,17,8,54,5,2,123
1,2,0,0,123,17,8,54,5,2,123
1,2,0,0,123,17,8,57,5,2,123
1,2,0,0,123,17,8,59,5,2,123
1,2,0,0,123,17,8,59,5,2,123
1,2,0,0,123,18,8,58,5,2,123
1,2,0,0,123,19,8,50,3,2,123
1,2,0,0,123,20,7,41,2,2,123
1,2,0,0,123,21,5,28,2,2,123
1,2,0,0,123,22,4,26,1,2,123
1,2,0,0,118,22,4,21,1,2,118
1,2,0,0,118,23,3,19,1,2,118
1,2,0,0,118,24,2,11,1,2,118
1,2,0,0,118,25,2,10,1,2,118
1,2,0,0,118,26,2,9,1,2,118
1,2,0,0,118,27,2,8,1,2,118
1,2,0,0,118,28,2,4,1,2,118
1,2,0,0,118,29,2,3,1,2,118
1,2,0,0,117,29,2,2,1,2,117
1,2,0,0,142,27,3,11,2,2,142
1,2,0,0,142,27,3,11,2,2,142
1,2,0,0,142,27,3,11,2,2,142
1,2,0,0,142,27,3,11,2,2,142
1,2,0,0,142,27,3,11,2,2,142
1,2,0,0,142,27,3,11,2,2,142
1,2,0,0,142,27,3,11,2,2,142
1,2,0,0,142,28,4,11,1,2,142
1,2,0,0,142,29,2,7,1,2,142
1,2,0,0,142,30,3,7,1,2,142
1,2,0,0,142,31,4,7,1,2,142
1,2,0,0,172,31,4,15,1,2,172
1,2,0,0,172,31,4,15,1,2,172
1,2,0,0,172,31,4,15,1,2,172
1,2,0,0,172,31,4,15,1,2,172
1,2,0,0,172,31,4,17,1,2,172
1,2,0,0,172,31,4,17,1,2,172
1,2,0,0,172,31,4,17,1,2,172
1,2,0,0,172,32,3,10,1,2,172
1,2,0,0,172,33,1,6,1,2,172
1,1,0,0,172,34,0,0,1,1,172
1,4,28,70,17,6,4,9,2,3,17
1,4,28,70,17,6,4,13,2,3,17
1,4,28,70,17,6,4,15,2,3,17
1,4,28,70,17,6,4,15,2,3,17
1,4,28,70,17,6,4,15,2,3,17
1,4,28,70,17,6,4,15,2,3,17
1,4,28,70,17,6,4,15,2,3,17
1,4,27,66,17,7,4,14,2,3,17
1,4,26,64,17,8,4,13,1,3,17
1,4,26,71,24,8,4,14,1,7,24
1,4,26,71,24,8,4,14,1,7,24
1,4,26,71,24,8,4,14,1,7,24
1,4,26,71,24,8,4,16,1,7,24
1,4,26,71,24,8,4,19,1,7,24
1,4,26,71,24,8,4,19,1,7,24
1,4,26,71,24,8,4,19,1,7,24
1,4,25,68,24,9,3,11,1,6,24
1,4,24,65,24,10,4,11,1,7,24
1,4,23,62,24,11,5,11,1,6,24
1,4,22,59,24,12,5,7,1,5,24
1,4,21,58,24,13,6,7,1,5,24
1,4,22,62,33,12,5,11,2,4,33
1,4,22,62,33,12,5,11,2,4,33
1,4,22,62,33,12,5,11,2,4,33
1,4,22,62,33,12,5,11,2,4,33
1,4,22,62,33,12,5,18,2,4,33
1,4,22,62,33,12,5,20,2,4,33
1,4,22,62,33,12,5,20,2,4,33
1,4,21,60,33,13,6,20,1,4,33
1,4,20,58,33,14,7,20,1,3,33
1,4,19,56,33,15,7,19,1,3,33
1,4,18,54,33,16,7,18,1,3,33
1,4,17,53,33,17,6,14,1,3,33
1,3,17,46,49,17,6,19,1,3,49
1,3,17,46,49,17,6,19,1,3,49
1,3,17,46,49,17,6,19,1,3,49
1,3,17,46,49,17,6,19,1,3,49
1,3,17,46,49,17,6,24,1,3,49
1,3,17,46,49,17,6,25,1,3,49
1,3,17,46,49,17,6,27,1,3,49
1,3,16,44,49,18,6,26,1,3,49
1,3,15,43,49,19,7,26,1,3,49
1,3,14,42,49,20,7,22,1,3,49
